id;session_id;user_id;title_phrase;heartbeat_verse;observation;core_insight_category;core_insight_note;scholars_note;action_plan;cool_down_note;created_at;updated_at
c776e28b-4948-4de2-8b68-595f59c7fe56;03ad48a2-45a5-4f90-8e21-b263afc52cf1;e48542f5-59e8-4abb-9ff5-dfb8668a9ce6;從灰燼中重生;這是我今年最需要的提醒;看到了一個勇敢的人面對困難;PROMISE;這個發現讓我重新思考信仰;注釋書提到當時的文化背景...;這週每天早起10分鐘禱告;感謝小組成員的分享！;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:12.888571+00
c4836f4b-1627-4650-8a0f-8269cbd5a94a;03ad48a2-45a5-4f90-8e21-b263afc52cf1;529aad04-96f3-4c9d-9d61-2b82df25cd1d;恩典無限供應;這是我今年最需要的提醒;注意到人物的轉變過程很戲劇化;WARNING;跟我以前理解的完全不同;學者們對這段經文有不同的解讀...;實踐一次服務他人的行動;今天的查經讓我很感動，想為家人禱告;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
ea418374-e2f0-4b85-ae82-5802ea10c321;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;892d9ea4-68b5-490f-ae5d-c5786632eb04;愛的冒險旅程;感覺神在直接對我說話;看到群眾的反應和耶穌形成對比;PROMISE;Feeling the burn on this verse! 💪;根據 Google 搜尋，這段經文的歷史背景是...;找一個朋友分享這段經文;今天的查經讓我很感動，想為家人禱告;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
a935f104-be9f-4d67-8347-c39c70467129;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;872e01af-84b3-4133-a4aa-6a708a533056;從灰燼中重生;這是我今年最需要的提醒;注意到人物的轉變過程很戲劇化;COMMAND;Feeling the burn on this verse! 💪;注釋書提到當時的文化背景...;;;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:20.797158+00
1359950b-0bc8-4141-81e5-ba3c15d3c878;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;7dfcc0b6-b3d0-4c32-be78-7d5adedf2bf0;恩典無限供應;感覺神在直接對我說話;注意到人物的轉變過程很戲劇化;COMMAND;跟我以前理解的完全不同;學者們對這段經文有不同的解讀...;;;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
afa52256-dbd3-46a2-bf0c-90a9ed570b6d;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;6d8b69ec-e68b-46c2-b84a-7bacef8f7d23;愛的冒險旅程;感覺神在直接對我說話;看到群眾的反應和耶穌形成對比;COMMAND;Feeling the burn on this verse! 💪;根據 Google 搜尋，這段經文的歷史背景是...;;;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
7142ffb3-e453-4634-bb54-ff71cd1e7bb4;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;260b35d6-5825-45d6-b12b-2a6918b83537;勇氣的代價;感覺神在直接對我說話;發現神的信實貫穿整個故事;WARNING;Feeling the burn on this verse! 💪;ChatGPT 說這段經文有三個重點...;寫一封感謝信給神;發現自己需要更多安靜的時間;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
04b0e19e-86a5-4cf1-9760-595cf72717c3;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;26702a5d-2c25-4fc0-8d40-4d832e556fdd;愛的冒險旅程;這是我今年最需要的提醒;發現神的信實貫穿整個故事;;;;;;2026-01-27 16:43:18.663561+00;2026-01-27 16:43:27.869061+00
b9b6f196-2a50-40ab-bd1f-3287bf7ff29f;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;98795745-2c60-4ea1-8c33-e095b5ec6cd7;逆轉勝的故事;這是我今年最需要的提醒;注意到人物的轉變過程很戲劇化;PROMISE;跟我以前理解的完全不同;學者們對這段經文有不同的解讀...;;;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:27.869061+00
fa552b94-b39f-4244-8b3d-570e6670204c;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;336bfd5f-d436-46ca-b1bf-fd1a9c2fbe3e;愛的冒險旅程;這是我今年最需要的提醒;看到了一個勇敢的人面對困難;PROMISE;Feeling the burn on this verse! 💪;ChatGPT 說這段經文有三個重點...;這週每天早起10分鐘禱告;感謝小組成員的分享！;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
bc3e933f-82cd-4480-9460-9a6f0d4c5586;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;82b4249c-988f-44b5-89ea-215d930f0bc1;信心的飛躍;感覺神在直接對我說話;注意到人物的轉變過程很戲劇化;PROMISE;Feeling the burn on this verse! 💪;根據 Google 搜尋，這段經文的歷史背景是...;;;2026-01-27 16:43:18.663561+00;2026-01-27 16:43:29.634172+00
4e2ae82f-8c44-4cb3-a4d2-a5dd89bbd11f;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;1d5773a8-4eb3-493e-a668-9cbfb370737f;愛的冒險旅程;第五節讓我心跳加速！;看到群眾的反應和耶穌形成對比;COMMAND;Feeling the burn on this verse! 💪;根據 Google 搜尋，這段經文的歷史背景是...;這週每天早起10分鐘禱告;今天的查經讓我很感動，想為家人禱告;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
839df405-26c7-4ecf-b781-000280b2b03e;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;196abb37-3f33-4821-a2f2-b550ff7dbb01;信心的飛躍;第五節讓我心跳加速！;注意到人物的轉變過程很戲劇化;WARNING;Feeling the burn on this verse! 💪;根據 Google 搜尋，這段經文的歷史背景是...;;;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
33eac711-7a63-49a8-9ad5-fa8e95b4c516;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;40d8ae48-af8a-43d1-9248-d81ec8e4e286;從灰燼中重生;這是我今年最需要的提醒;注意到人物的轉變過程很戲劇化;;;;;;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
97fe7476-6a62-443a-a5e9-e8a5a2eb827c;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;439a45c2-35c9-4fd4-9e2b-036f79861c62;勇氣的代價;這句話深深觸動我的心;發現神的信實貫穿整個故事;;;;;;2026-01-27 16:43:18.663561+00;2026-01-27 16:43:29.634172+00
e5bcb6e2-d638-42a4-9c06-6fd95fcc487a;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;b4bcab41-cc3c-41d2-9011-468fcd651682;恩典無限供應;感覺神在直接對我說話;看到群眾的反應和耶穌形成對比;WARNING;跟我以前理解的完全不同;根據 Google 搜尋，這段經文的歷史背景是...;實踐一次服務他人的行動;發現自己需要更多安靜的時間;2026-01-27 16:43:18.663561+00;2026-01-27 16:43:29.634172+00
ae3a0675-3e63-48b2-bb5e-0d7a0a2eda70;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;14c66a0f-6723-439f-af3f-161cde008cde;愛的冒險旅程;這句話深深觸動我的心;看到了一個勇敢的人面對困難;PROMISE;這個發現讓我重新思考信仰;ChatGPT 說這段經文有三個重點...;實踐一次服務他人的行動;發現自己需要更多安靜的時間;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
1f6b694a-5361-4fcd-85ec-d1e2bdcdf1fb;53f0309e-7cf8-4cfe-99c2-2c958e4bdc80;0b275771-abf3-4b53-9cfe-68477788257b;耶穌走失全記錄;耶穌的智慧和身量，並神和人喜愛他的心，都一齊增長。;耶穌、瑪莉亞、約瑟、族人;GOD_ATTRIBUTE;耶穌知道自己需要顧念的事，不是地上的事，顯示了神的智慧在他當中，也更多的尋求、讓神喜愛;;決定學習耶穌，讓人＆神都愛我哈哈哈哈哈哈;哈;2026-01-28 09:07:50.907307+00;2026-01-28 09:12:02.957178+00
b4b1029c-0475-498d-9016-ec3b1ec61b97;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;5faec60f-7a56-47c4-8a8c-ea8d0766dde2;從灰燼中重生;這句話深深觸動我的心;發現神的信實貫穿整個故事;COMMAND;原來神的心意是這樣的;根據 Google 搜尋，這段經文的歷史背景是...;;;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:18.663561+00
69d83be7-112b-4074-be3d-ef92fa3327d5;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;732e0ca3-b884-42f6-a5c8-eee9caf58e03;勇氣的代價;感覺神在直接對我說話;看到了一個勇敢的人面對困難;;;;;;2026-01-27 16:43:18.663561+00;2026-01-27 16:43:27.869061+00
b34a7fa1-88d4-4a7c-8919-82627089dd68;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;4b5692be-abf7-4bc5-b8ff-8e5e868e78a2;從灰燼中重生;這句話深深觸動我的心;看到了一個勇敢的人面對困難;COMMAND;這個發現讓我重新思考信仰;學者們對這段經文有不同的解讀...;寫一封感謝信給神;發現自己需要更多安靜的時間;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:27.869061+00
f0f3c42a-237a-497f-8ec1-4b5c3a9943ca;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;9417f8e5-cf46-46dc-8161-5b49ccf1cf38;恩典無限供應;這是我今年最需要的提醒;發現神的信實貫穿整個故事;WARNING;這個發現讓我重新思考信仰;ChatGPT 說這段經文有三個重點...;;;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:27.869061+00
b0fe74a1-09d1-4a3d-bf7b-1e193773e18a;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;7bce684d-650c-4f80-ba35-8cabe63e563a;愛的冒險旅程;第五節讓我心跳加速！;發現神的信實貫穿整個故事;COMMAND;原來神的心意是這樣的;根據 Google 搜尋，這段經文的歷史背景是...;;;2026-01-27 16:43:18.663561+00;2026-01-27 16:43:29.634172+00
85bc3ba7-24c9-4c76-bd36-36a3448bf157;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;3d63e17d-28dc-47bb-b7b7-4ecb0897b27b;恩典無限供應;感覺神在直接對我說話;注意到人物的轉變過程很戲劇化;WARNING;Feeling the burn on this verse! 💪;ChatGPT 說這段經文有三個重點...;;;2026-01-27 16:43:18.663561+00;2026-01-27 16:43:29.634172+00
0d2ea1d4-a4a2-4359-8da6-6ef8b49ab6c7;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;9ec4b2a1-66d1-4e1a-81be-e05d25b91080;逆轉勝的故事;這句話深深觸動我的心;看到群眾的反應和耶穌形成對比;WARNING;Feeling the burn on this verse! 💪;ChatGPT 說這段經文有三個重點...;寫一封感謝信給神;下週想繼續深入研究這個主題;2026-01-27 16:43:18.663561+00;2026-01-27 16:43:29.634172+00
c2e3d5ef-18d8-4ed3-b247-47ec3e0aefd4;03ad48a2-45a5-4f90-8e21-b263afc52cf1;0affe6dd-fa91-4c2a-955b-07dd28639194;逆轉勝的故事;第五節讓我心跳加速！;看到了一個勇敢的人面對困難;PROMISE;跟我以前理解的完全不同;ChatGPT 說這段經文有三個重點...;找一個朋友分享這段經文;感謝小組成員的分享！;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
ab7dcf55-cd16-4940-a607-1c4b02eb775b;03ad48a2-45a5-4f90-8e21-b263afc52cf1;f0d00d48-7d1d-45e9-8ea5-524bde19bdc5;愛的冒險旅程;第五節讓我心跳加速！;發現神的信實貫穿整個故事;;;;;;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
af619372-aaea-4615-a4ea-1a4e20d7f076;03ad48a2-45a5-4f90-8e21-b263afc52cf1;cda98349-f5c1-4962-a698-088e04ea817f;勇氣的代價;第五節讓我心跳加速！;注意到人物的轉變過程很戲劇化;WARNING;原來神的心意是這樣的;注釋書提到當時的文化背景...;;;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
fc1e833e-5474-41e6-998b-75a2202610f7;03ad48a2-45a5-4f90-8e21-b263afc52cf1;9b77e6ea-d685-4125-b28c-85889b1ca6d2;勇氣的代價;這句話深深觸動我的心;注意到人物的轉變過程很戲劇化;PROMISE;原來神的心意是這樣的;注釋書提到當時的文化背景...;;;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
c0f0bd20-84a6-4794-b6d3-3a34971052c2;03ad48a2-45a5-4f90-8e21-b263afc52cf1;412a3b1e-03a7-4843-8c3f-b8f0270be763;勇氣的代價;感覺神在直接對我說話;注意到人物的轉變過程很戲劇化;COMMAND;原來神的心意是這樣的;學者們對這段經文有不同的解讀...;找一個朋友分享這段經文;感謝小組成員的分享！;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
818739e7-e5e3-4c3c-8c59-4b51efd643e2;53f0309e-7cf8-4cfe-99c2-2c958e4bdc80;f0a29762-c160-4f29-bd46-3a71753ca87b;當以父的事為念;耶穌的智慧和身量（或作：年紀），並神和人喜愛他的心，都一齊增長。;"從放心到焦急的父母
始終淡定的耶穌
驚嘆的殿中教師";PROMISE;因為以神的事為念，耶穌的智慧和身量（或作：年紀），並神和人喜愛他的心，都一齊增長。;教導我們優先順序（上帝的事）、在家庭中學習順服，以及追求身心靈的全方位成長。;每天早晨靈修禱告，以父的事為念;隨時禱告、隨時仰望;2026-01-28 09:06:55.401215+00;2026-01-28 09:11:00.123369+00
da14ba30-bbe7-4db1-876c-f5b8d3b20950;53f0309e-7cf8-4cfe-99c2-2c958e4bdc80;8cb328fa-afc0-4586-8cf2-7d89ce635cda;智慧人生;凡聽見他的都稀奇，他的聰明和他的應對;神會開啟我們的智慧;PROMISE;應許跟隨神的人，有智慧;僅跟隨神;好好禱告;沒有;2026-01-28 09:07:27.909555+00;2026-01-28 09:12:22.059718+00
46abd7a7-dd5d-4db7-b390-990a12ac385f;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;476991a1-d3a0-47b6-9a95-76e3b7b4558e;信心的飛躍;這句話深深觸動我的心;發現神的信實貫穿整個故事;PROMISE;這個發現讓我重新思考信仰;注釋書提到當時的文化背景...;;;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:18.663561+00
ad10f5ba-df20-4500-9096-1c5cd48f52ac;03ad48a2-45a5-4f90-8e21-b263afc52cf1;bc1f76b0-fefb-4e94-bb63-aed3e8784458;恩典無限供應;感覺神在直接對我說話;看到群眾的反應和耶穌形成對比;;;;;;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:12.888571+00
22117b04-8995-4fe1-8f6b-4376104845ba;03ad48a2-45a5-4f90-8e21-b263afc52cf1;83c79967-f0a4-4783-8c8f-a6e1c67b4847;從灰燼中重生;感覺神在直接對我說話;看到群眾的反應和耶穌形成對比;WARNING;原來神的心意是這樣的;學者們對這段經文有不同的解讀...;這週每天早起10分鐘禱告;今天的查經讓我很感動，想為家人禱告;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
275d27be-e93d-4e05-9839-02480bc0147f;03ad48a2-45a5-4f90-8e21-b263afc52cf1;b4def315-cd1f-4b84-96c8-7a7b38905e8b;逆轉勝的故事;感覺神在直接對我說話;注意到人物的轉變過程很戲劇化;PROMISE;跟我以前理解的完全不同;學者們對這段經文有不同的解讀...;找一個朋友分享這段經文;發現自己需要更多安靜的時間;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
ae4f4ea6-671e-4cca-b054-fefde76786f5;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;86914339-3325-4b2a-95dd-4831d58fe5b5;勇氣的代價;第五節讓我心跳加速！;發現神的信實貫穿整個故事;;;;;;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:27.869061+00
50d9643d-1ab9-4c63-9e17-dde586022c32;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;5ebdd7db-f238-4116-8b60-e1de26e7c3b6;恩典無限供應;這句話深深觸動我的心;看到了一個勇敢的人面對困難;;;;;;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:27.869061+00
b55eed03-14af-41ae-86b4-37a12dd68f25;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;3794798d-841c-4a1b-9e04-7020c05f91ef;愛的冒險旅程;這句話深深觸動我的心;注意到人物的轉變過程很戲劇化;;;;;;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:27.869061+00
82cba892-81bd-4b3e-a6a9-d48a260d6977;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;63cb565c-4bdd-4422-bfec-1f1869af73df;恩典無限供應;這句話深深觸動我的心;看到了一個勇敢的人面對困難;GOD_ATTRIBUTE;跟我以前理解的完全不同;ChatGPT 說這段經文有三個重點...;找一個朋友分享這段經文;下週想繼續深入研究這個主題;2026-01-27 16:43:18.663561+00;2026-01-27 16:43:29.634172+00
c6cdae98-1d57-418e-aa24-ec5b21959c6d;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;541cf276-ff01-4063-8150-1297f9174e89;愛的冒險旅程;這是我今年最需要的提醒;注意到人物的轉變過程很戲劇化;;;;;;2026-01-27 16:43:18.663561+00;2026-01-27 16:43:29.634172+00
bba91638-eb83-4743-827e-51fa6531b6c7;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;c389e299-16b3-4698-8a4b-47bf3cee6045;勇氣的代價;這句話深深觸動我的心;看到了一個勇敢的人面對困難;PROMISE;原來神的心意是這樣的;根據 Google 搜尋，這段經文的歷史背景是...;;;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
b9ea5d7e-c164-4fac-bfa0-fe905ebf3b2f;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;e13621e7-e412-4e5c-9f6c-27c8c5fb784b;恩典無限供應;感覺神在直接對我說話;看到了一個勇敢的人面對困難;COMMAND;原來神的心意是這樣的;根據 Google 搜尋，這段經文的歷史背景是...;;;2026-01-27 16:43:18.663561+00;2026-01-27 16:43:29.634172+00
b216b36c-821f-4928-b5d3-fa99a14aea68;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;c93dddb0-c953-4cf0-9659-511c03aecd38;勇氣的代價;感覺神在直接對我說話;看到了一個勇敢的人面對困難;PROMISE;這個發現讓我重新思考信仰;ChatGPT 說這段經文有三個重點...;實踐一次服務他人的行動;下週想繼續深入研究這個主題;2026-01-27 16:43:20.797158+00;2026-01-27 16:43:29.634172+00
6b8fe5d6-2cb7-4014-8ec1-95baddef2a35;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;7ecbd586-01b0-4d4b-8301-1cc22131add9;勇氣的代價;這句話深深觸動我的心;發現神的信實貫穿整個故事;WARNING;Feeling the burn on this verse! 💪;學者們對這段經文有不同的解讀...;實踐一次服務他人的行動;感謝小組成員的分享！;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
eb7c2935-bc67-4a11-9587-93128388c853;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;f870a31f-84a0-4dec-8f6a-09ede4e8303b;愛的冒險旅程;第五節讓我心跳加速！;看到了一個勇敢的人面對困難;WARNING;這個發現讓我重新思考信仰;注釋書提到當時的文化背景...;這週每天早起10分鐘禱告;發現自己需要更多安靜的時間;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
840512a5-0f03-484b-a50e-e9fc0985c03c;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;4c49fc9f-2966-4c90-b874-2ebb81b8d3c0;勇氣的代價;第五節讓我心跳加速！;注意到人物的轉變過程很戲劇化;COMMAND;這個發現讓我重新思考信仰;注釋書提到當時的文化背景...;實踐一次服務他人的行動;發現自己需要更多安靜的時間;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
a74e8761-c089-44be-8cc1-6ff2095848c2;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;122b4abb-57bd-4db7-a6cc-e4a518a966b4;勇氣的代價;第五節讓我心跳加速！;看到了一個勇敢的人面對困難;COMMAND;跟我以前理解的完全不同;注釋書提到當時的文化背景...;找一個朋友分享這段經文;下週想繼續深入研究這個主題;2026-01-27 16:43:18.663561+00;2026-01-27 16:43:29.634172+00
1640a8fa-c4ff-4097-9517-fc14a24431fb;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;d74277cc-c74f-4751-ab65-b35d2cc9ce98;從灰燼中重生;這句話深深觸動我的心;注意到人物的轉變過程很戲劇化;PROMISE;原來神的心意是這樣的;根據 Google 搜尋，這段經文的歷史背景是...;;;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
351c525e-d37b-4934-bf05-4a20609fd1c3;03ad48a2-45a5-4f90-8e21-b263afc52cf1;7c4e0027-7948-4f93-b493-991361c0eb79;勇氣的代價;這是我今年最需要的提醒;注意到人物的轉變過程很戲劇化;PROMISE;原來神的心意是這樣的;注釋書提到當時的文化背景...;這週每天早起10分鐘禱告;發現自己需要更多安靜的時間;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
2e690351-f477-44c0-b850-e6692c081a8a;03ad48a2-45a5-4f90-8e21-b263afc52cf1;81da15a7-a129-428c-b9bc-e3a33a90559b;愛的冒險旅程;第五節讓我心跳加速！;注意到人物的轉變過程很戲劇化;;;;;;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:11.385382+00
4bb1281e-d6e6-40cf-ae52-22a5cad327bd;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;8392367f-148b-4bb2-b450-abd68f68b3e4;愛的冒險旅程;這句話深深觸動我的心;看到群眾的反應和耶穌形成對比;COMMAND;Feeling the burn on this verse! 💪;注釋書提到當時的文化背景...;;;2026-01-27 16:43:18.663561+00;2026-01-27 16:43:20.797158+00
a3fe9b95-a225-4d1f-b529-da28b53e6ea2;03ad48a2-45a5-4f90-8e21-b263afc52cf1;7cddef9a-176b-4480-a7e2-d6481783bf2f;恩典無限供應;這是我今年最需要的提醒;看到了一個勇敢的人面對困難;;;;;;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
606ec48b-ec99-4b30-9784-0856e4f9ffa0;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;2f4f158a-0d84-4d00-9ee5-aa6a79e75916;恩典無限供應;這是我今年最需要的提醒;發現神的信實貫穿整個故事;WARNING;跟我以前理解的完全不同;注釋書提到當時的文化背景...;找一個朋友分享這段經文;下週想繼續深入研究這個主題;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:20.797158+00
8a860b23-a779-4334-a811-bd39f74e57c8;03ad48a2-45a5-4f90-8e21-b263afc52cf1;965f3b15-c935-444e-b291-b6ac27417263;恩典無限供應;第五節讓我心跳加速！;發現神的信實貫穿整個故事;WARNING;跟我以前理解的完全不同;注釋書提到當時的文化背景...;寫一封感謝信給神;今天的查經讓我很感動，想為家人禱告;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:12.888571+00
26082a96-1c75-4b31-a48d-7e40ba867bcf;03ad48a2-45a5-4f90-8e21-b263afc52cf1;7e4b5d72-2a0e-48dc-8006-c7dedc7c746b;信心的飛躍;第五節讓我心跳加速！;看到了一個勇敢的人面對困難;PROMISE;跟我以前理解的完全不同;ChatGPT 說這段經文有三個重點...;;;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:12.888571+00
d4b7f26e-a680-40e0-a1af-9229825c5fb0;03ad48a2-45a5-4f90-8e21-b263afc52cf1;ca98bb3e-bd9d-4e48-8044-6a6ea53395b0;恩典無限供應;這句話深深觸動我的心;發現神的信實貫穿整個故事;GOD_ATTRIBUTE;跟我以前理解的完全不同;學者們對這段經文有不同的解讀...;;;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
f2842032-5bf5-4a30-a32f-c4a331ecce44;03ad48a2-45a5-4f90-8e21-b263afc52cf1;62a9e00f-4d43-4cba-8032-08a9f519bd4a;逆轉勝的故事;這是我今年最需要的提醒;看到了一個勇敢的人面對困難;PROMISE;這個發現讓我重新思考信仰;注釋書提到當時的文化背景...;;;2026-01-27 17:37:11.385382+00;2026-01-27 17:37:13.830609+00
98882e0f-bb28-4403-879c-b7ef2ee3b45e;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;c00e962b-f640-4fe2-9ffe-6b88b47e0492;逆轉勝的故事;第五節讓我心跳加速！;注意到人物的轉變過程很戲劇化;;;;;;2026-01-27 16:43:20.797158+00;2026-01-27 16:43:20.797158+00
f885d6d1-16bc-4ed4-9151-d3e1aeae8d8f;03ad48a2-45a5-4f90-8e21-b263afc52cf1;7c038c18-5104-4249-bee3-47fb58e8ed01;逆轉勝的故事;感覺神在直接對我說話;發現神的信實貫穿整個故事;PROMISE;Feeling the burn on this verse! 💪;ChatGPT 說這段經文有三個重點...;;;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
9899128c-1804-4251-9270-730dd53822ec;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;656227bf-5fbe-4f84-9e4e-eb6bc242e55b;愛的冒險旅程;這句話深深觸動我的心;看到群眾的反應和耶穌形成對比;WARNING;Feeling the burn on this verse! 💪;根據 Google 搜尋，這段經文的歷史背景是...;這週每天早起10分鐘禱告;今天的查經讓我很感動，想為家人禱告;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
dd0a1567-ea1c-4611-8a6b-603a98d0215c;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;a3d26465-bf08-4604-af80-b635769352ee;逆轉勝的故事;這是我今年最需要的提醒;看到了一個勇敢的人面對困難;GOD_ATTRIBUTE;跟我以前理解的完全不同;根據 Google 搜尋，這段經文的歷史背景是...;;;2026-01-27 16:43:20.797158+00;2026-01-27 16:43:29.634172+00
aacfec28-69a6-4ead-8dc9-b6f9f6132caa;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;db8c13b6-c191-4b96-a8f4-c2f8ef356431;從灰燼中重生;這是我今年最需要的提醒;注意到人物的轉變過程很戲劇化;COMMAND;Feeling the burn on this verse! 💪;根據 Google 搜尋，這段經文的歷史背景是...;寫一封感謝信給神;下週想繼續深入研究這個主題;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
