id;session_id;user_id;title_phrase;heartbeat_verse;observation;core_insight_category;core_insight_note;scholars_note;action_plan;cool_down_note;created_at;updated_at
d00936b8-3d47-4bb9-acbb-63f4afc689fd;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;eda2be8d-afb5-4f75-9669-edfdfb859c08;愛的冒險旅程;這是我今年最需要的提醒;發現神的信實貫穿整個故事;WARNING;跟我以前理解的完全不同;根據 Google 搜尋，這段經文的歷史背景是...;;;2026-01-27 16:43:18.663561+00;2026-01-27 16:43:29.634172+00
613144a9-578b-42a7-8d50-c4186d58df50;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;c0213e6b-134f-4dfa-96c0-7adb547639c6;愛的冒險旅程;第五節讓我心跳加速！;看到了一個勇敢的人面對困難;COMMAND;跟我以前理解的完全不同;學者們對這段經文有不同的解讀...;;;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
2cdbf81c-8228-449b-81bd-23b762c36edf;577b2379-4fb5-44c6-b261-4b38af38ee1f;1ab375d9-9da9-48fa-8264-dc5f26ec9117;肚子好餓;;;;;;;;2026-01-28 09:29:46.04441+00;2026-01-28 09:29:50.586888+00
12153329-ee59-4798-bee0-1ff3ffcd07cf;03ad48a2-45a5-4f90-8e21-b263afc52cf1;717accdc-c038-4edc-afc4-5d3c54e57e6f;逆轉勝的故事;感覺神在直接對我說話;發現神的信實貫穿整個故事;COMMAND;這個發現讓我重新思考信仰;根據 Google 搜尋，這段經文的歷史背景是...;;;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:11.385382+00
909e80f9-a5af-49a2-a107-6f5ece55e860;03ad48a2-45a5-4f90-8e21-b263afc52cf1;7d1c62dd-d169-4132-acaa-404725c00040;從灰燼中重生;第五節讓我心跳加速！;看到群眾的反應和耶穌形成對比;PROMISE;Feeling the burn on this verse! 💪;注釋書提到當時的文化背景...;;;2026-01-27 17:37:11.385382+00;2026-01-27 17:37:11.385382+00
2d192c03-313e-4016-9e0f-78439b8c8e4a;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;0fdde515-e6ab-4c41-b58e-03f4651dc7bc;愛的冒險旅程;這句話深深觸動我的心;看到了一個勇敢的人面對困難;WARNING;Feeling the burn on this verse! 💪;注釋書提到當時的文化背景...;找一個朋友分享這段經文;感謝小組成員的分享！;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:20.797158+00
622f3a8b-f818-4c9f-a670-f8da45bf5f96;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;251819ab-3ed3-4b4c-a43b-4d5bcaff2c6e;信心的飛躍;第五節讓我心跳加速！;看到群眾的反應和耶穌形成對比;GOD_ATTRIBUTE;Feeling the burn on this verse! 💪;ChatGPT 說這段經文有三個重點...;;;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:27.869061+00
3ae4c71b-4878-407e-9eec-395c7026f113;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;c90b4406-b34e-40be-ab12-9f6c91d7c70d;勇氣的代價;感覺神在直接對我說話;看到了一個勇敢的人面對困難;WARNING;跟我以前理解的完全不同;根據 Google 搜尋，這段經文的歷史背景是...;這週每天早起10分鐘禱告;今天的查經讓我很感動，想為家人禱告;2026-01-27 16:43:18.663561+00;2026-01-27 16:43:27.869061+00
b1afbb6f-ff90-4e48-bdc0-2a73f2c298e0;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;b3e08127-f1e9-4315-b6f7-16ffef0188f8;從灰燼中重生;感覺神在直接對我說話;發現神的信實貫穿整個故事;WARNING;這個發現讓我重新思考信仰;學者們對這段經文有不同的解讀...;找一個朋友分享這段經文;下週想繼續深入研究這個主題;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
97a4f09a-d1c0-4d66-b89e-0c430c5c1f24;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;6992b087-c584-4b5b-a7a8-d5bb84bc3443;信心的飛躍;第五節讓我心跳加速！;注意到人物的轉變過程很戲劇化;PROMISE;跟我以前理解的完全不同;學者們對這段經文有不同的解讀...;寫一封感謝信給神;發現自己需要更多安靜的時間;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
6dd205b3-e160-427f-abe9-a13d4c1d3bb7;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;e37b9a82-ce8f-41ee-b352-8d410c9c3162;信心的飛躍;第五節讓我心跳加速！;發現神的信實貫穿整個故事;;;;;;2026-01-27 16:43:18.663561+00;2026-01-27 16:43:29.634172+00
4d0c1494-d697-474c-933a-85dbc3e6c4c0;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;5e4f99a8-552d-4332-8f5d-dac52fc2d512;恩典無限供應;感覺神在直接對我說話;看到群眾的反應和耶穌形成對比;;;;;;2026-01-27 16:43:20.797158+00;2026-01-27 16:43:29.634172+00
95b608ed-e671-4237-8665-f6e2dfd991cf;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;d1a2af7c-d5f3-4422-af40-9a8bdb7ce335;逆轉勝的故事;這句話深深觸動我的心;發現神的信實貫穿整個故事;COMMAND;Feeling the burn on this verse! 💪;學者們對這段經文有不同的解讀...;;;2026-01-27 16:43:20.797158+00;2026-01-27 16:43:29.634172+00
e75a80cd-6ff5-473e-a617-4c3bcd1390b1;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;dc089a5e-8a45-4839-b038-f0819fc77f65;逆轉勝的故事;第五節讓我心跳加速！;注意到人物的轉變過程很戲劇化;PROMISE;原來神的心意是這樣的;學者們對這段經文有不同的解讀...;找一個朋友分享這段經文;感謝小組成員的分享！;2026-01-27 16:43:20.797158+00;2026-01-27 16:43:29.634172+00
0982152a-9dba-4d84-8c6b-5f41c521e48b;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;3450c3d2-6adf-46b3-a2a6-a018bd5d4880;勇氣的代價;這句話深深觸動我的心;看到了一個勇敢的人面對困難;;;;;;2026-01-27 16:43:18.663561+00;2026-01-27 16:43:29.634172+00
eed13aac-39b6-4f2c-90e8-c382bdca2bb4;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;40a6ee93-2cbf-4b57-a46a-f1f122c62365;信心的飛躍;這是我今年最需要的提醒;發現神的信實貫穿整個故事;COMMAND;Feeling the burn on this verse! 💪;ChatGPT 說這段經文有三個重點...;;;2026-01-27 16:43:20.797158+00;2026-01-27 16:43:29.634172+00
3472e04c-49f7-453c-801f-00cc2ec57a62;03ad48a2-45a5-4f90-8e21-b263afc52cf1;1d7c4a29-7e31-4554-884c-c58ab3e5de29;愛的冒險旅程;第五節讓我心跳加速！;發現神的信實貫穿整個故事;COMMAND;這個發現讓我重新思考信仰;ChatGPT 說這段經文有三個重點...;實踐一次服務他人的行動;今天的查經讓我很感動，想為家人禱告;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
f211a155-fc08-4f74-8f7b-2cfa93b5e79f;03ad48a2-45a5-4f90-8e21-b263afc52cf1;c47fb0a3-368e-4491-9a13-6a115578d673;愛的冒險旅程;感覺神在直接對我說話;看到群眾的反應和耶穌形成對比;COMMAND;Feeling the burn on this verse! 💪;學者們對這段經文有不同的解讀...;;;2026-01-27 17:37:11.385382+00;2026-01-27 17:37:13.830609+00
7dba879d-7e54-4c8d-b392-b6dc71815752;03ad48a2-45a5-4f90-8e21-b263afc52cf1;ef49d032-d9c7-4b93-ba90-4a8204101369;勇氣的代價;這是我今年最需要的提醒;注意到人物的轉變過程很戲劇化;PROMISE;跟我以前理解的完全不同;注釋書提到當時的文化背景...;;;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
530b563c-20b7-46c6-8b9b-521641028122;03ad48a2-45a5-4f90-8e21-b263afc52cf1;20d03adf-17af-4d08-9998-f4f3e4e4e892;信心的飛躍;這句話深深觸動我的心;看到了一個勇敢的人面對困難;COMMAND;原來神的心意是這樣的;注釋書提到當時的文化背景...;找一個朋友分享這段經文;發現自己需要更多安靜的時間;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
6041476c-a1a3-4b66-85c6-86cec8959d5d;03ad48a2-45a5-4f90-8e21-b263afc52cf1;023beabf-9663-4c2c-9e13-03f2b2a32b3a;勇氣的代價;感覺神在直接對我說話;注意到人物的轉變過程很戲劇化;PROMISE;跟我以前理解的完全不同;ChatGPT 說這段經文有三個重點...;這週每天早起10分鐘禱告;今天的查經讓我很感動，想為家人禱告;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
4afca016-88d1-41ac-818a-c3de380be8c8;03ad48a2-45a5-4f90-8e21-b263afc52cf1;43b3d58f-9545-4ed1-bc2e-e27f52160cbe;逆轉勝的故事;第五節讓我心跳加速！;注意到人物的轉變過程很戲劇化;;;;;;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
2691885d-3258-42ed-803f-563c36998949;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;9b3ae557-6bf9-4bb1-b6a6-ac9b22810ba7;恩典無限供應;感覺神在直接對我說話;發現神的信實貫穿整個故事;PROMISE;原來神的心意是這樣的;注釋書提到當時的文化背景...;;;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:27.869061+00
4e562cce-e0d4-49eb-a2e5-1dbfdfa806af;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;cf24cbb4-75ba-411e-ad56-26cc60103227;逆轉勝的故事;第五節讓我心跳加速！;發現神的信實貫穿整個故事;;;;;;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:27.869061+00
f161416a-7b29-4ec8-aa29-213d78516dc1;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;ed06dbb0-d1db-478c-892d-8f8f591beb99;信心的飛躍;感覺神在直接對我說話;發現神的信實貫穿整個故事;WARNING;跟我以前理解的完全不同;根據 Google 搜尋，這段經文的歷史背景是...;寫一封感謝信給神;發現自己需要更多安靜的時間;2026-01-27 16:43:18.663561+00;2026-01-27 16:43:27.869061+00
e8755644-147a-4284-a76c-2cad6e839945;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;362916d1-4ece-4700-b93e-9d2d4f2f1b0b;恩典無限供應;感覺神在直接對我說話;注意到人物的轉變過程很戲劇化;PROMISE;Feeling the burn on this verse! 💪;注釋書提到當時的文化背景...;;;2026-01-27 16:43:20.797158+00;2026-01-27 16:43:29.634172+00
f250ac40-fc27-40e4-903b-ca02cdd8bc78;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;a4d272af-f452-42ff-92b1-0e402585b907;逆轉勝的故事;這是我今年最需要的提醒;發現神的信實貫穿整個故事;;;;;;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
5041e729-3e4b-432a-bdfc-1ea05a63d3f4;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;c6529acc-d3ee-4873-9565-0f1ea20610fe;勇氣的代價;這句話深深觸動我的心;看到群眾的反應和耶穌形成對比;GOD_ATTRIBUTE;Feeling the burn on this verse! 💪;根據 Google 搜尋，這段經文的歷史背景是...;寫一封感謝信給神;感謝小組成員的分享！;2026-01-27 16:43:27.869061+00;2026-01-27 16:43:29.634172+00
4013f881-d8b5-4c11-b13d-e8ae2cd9d057;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;81943898-bf27-48b4-a4e8-b91268358925;信心的飛躍;第五節讓我心跳加速！;注意到人物的轉變過程很戲劇化;GOD_ATTRIBUTE;原來神的心意是這樣的;根據 Google 搜尋，這段經文的歷史背景是...;;;2026-01-27 16:43:18.663561+00;2026-01-27 16:43:29.634172+00
9cdf12d1-d01e-40c1-b507-1eb74ef34611;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;1dc02228-e47e-4190-9a79-8f58d350e129;逆轉勝的故事;這句話深深觸動我的心;發現神的信實貫穿整個故事;GOD_ATTRIBUTE;Feeling the burn on this verse! 💪;學者們對這段經文有不同的解讀...;實踐一次服務他人的行動;發現自己需要更多安靜的時間;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
55ceee07-7094-43af-b2e5-90bf505d490c;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;1f983152-305a-4274-a862-ba4a555f8fd1;從灰燼中重生;第五節讓我心跳加速！;注意到人物的轉變過程很戲劇化;PROMISE;這個發現讓我重新思考信仰;根據 Google 搜尋，這段經文的歷史背景是...;這週每天早起10分鐘禱告;下週想繼續深入研究這個主題;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
00188b98-b6c1-4218-88e4-87182827a558;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;d91c505d-d832-4489-8a1b-c0ebe0dd3b8c;愛的冒險旅程;這是我今年最需要的提醒;發現神的信實貫穿整個故事;COMMAND;跟我以前理解的完全不同;學者們對這段經文有不同的解讀...;寫一封感謝信給神;下週想繼續深入研究這個主題;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
8a882f50-9495-4fb1-8db6-a57469414aa2;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;ad396363-b013-481b-ace3-7105f9c34a31;信心的飛躍;感覺神在直接對我說話;看到了一個勇敢的人面對困難;;;;;;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
2f774aad-c5bd-49c5-9906-f430a733dbb6;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;f2446d6c-cee7-436a-9fa2-b6559323c6fd;恩典無限供應;第五節讓我心跳加速！;看到群眾的反應和耶穌形成對比;PROMISE;這個發現讓我重新思考信仰;學者們對這段經文有不同的解讀...;;;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
ad6dce93-ebba-4f0d-b855-7bacf888af3a;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;a30617a6-7590-4abf-acbc-0a4e622e659a;恩典無限供應;這句話深深觸動我的心;發現神的信實貫穿整個故事;COMMAND;跟我以前理解的完全不同;注釋書提到當時的文化背景...;找一個朋友分享這段經文;發現自己需要更多安靜的時間;2026-01-27 16:43:18.663561+00;2026-01-27 16:43:29.634172+00
65e33b8d-4188-400a-a78d-e7def5297e78;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;2111aea6-7774-4d91-933a-6dac62712258;逆轉勝的故事;感覺神在直接對我說話;看到群眾的反應和耶穌形成對比;GOD_ATTRIBUTE;Feeling the burn on this verse! 💪;ChatGPT 說這段經文有三個重點...;;;2026-01-27 16:43:18.663561+00;2026-01-27 16:43:29.634172+00
5b8b2d76-2936-48b0-8af6-237aa422a732;03ad48a2-45a5-4f90-8e21-b263afc52cf1;a4db7596-4f06-476b-aac4-64b39965917f;勇氣的代價;這句話深深觸動我的心;注意到人物的轉變過程很戲劇化;COMMAND;跟我以前理解的完全不同;根據 Google 搜尋，這段經文的歷史背景是...;;;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
491add24-16d7-43d6-9b0e-1ce209ec40c9;03ad48a2-45a5-4f90-8e21-b263afc52cf1;86865423-91c7-43d9-bc9a-656f42e351c7;從灰燼中重生;這句話深深觸動我的心;發現神的信實貫穿整個故事;;;;;;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
c137753e-e977-417e-8660-bdbe4d2de588;03ad48a2-45a5-4f90-8e21-b263afc52cf1;a81b4dbb-f890-40bf-9426-e880b821c5d3;逆轉勝的故事;感覺神在直接對我說話;注意到人物的轉變過程很戲劇化;COMMAND;Feeling the burn on this verse! 💪;注釋書提到當時的文化背景...;;;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
1bb11303-fb1f-4236-be60-ae62d1b6d70b;03ad48a2-45a5-4f90-8e21-b263afc52cf1;beb03f22-b216-411e-b163-31343392a644;勇氣的代價;這句話深深觸動我的心;看到了一個勇敢的人面對困難;WARNING;原來神的心意是這樣的;根據 Google 搜尋，這段經文的歷史背景是...;實踐一次服務他人的行動;發現自己需要更多安靜的時間;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
e987d2b1-612b-4b32-aa4d-c3abca854cfa;03ad48a2-45a5-4f90-8e21-b263afc52cf1;f917fb4e-9ce4-4f4e-acd4-a806dce23774;從灰燼中重生;第五節讓我心跳加速！;注意到人物的轉變過程很戲劇化;PROMISE;原來神的心意是這樣的;ChatGPT 說這段經文有三個重點...;;;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
f5eff134-a709-4e90-ba30-63cb2a9b9ba4;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;b24a0a29-17a7-4c4f-a350-6182b36b52ed;愛的冒險旅程;這是我今年最需要的提醒;注意到人物的轉變過程很戲劇化;PROMISE;Feeling the burn on this verse! 💪;ChatGPT 說這段經文有三個重點...;找一個朋友分享這段經文;今天的查經讓我很感動，想為家人禱告;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
91648d2a-3b64-408e-bb51-24e2330ee6f3;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;8fb358e3-6a4d-42cf-b70a-13e354418b6d;勇氣的代價;這句話深深觸動我的心;看到群眾的反應和耶穌形成對比;PROMISE;跟我以前理解的完全不同;根據 Google 搜尋，這段經文的歷史背景是...;實踐一次服務他人的行動;今天的查經讓我很感動，想為家人禱告;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
78a5ce97-73c4-478f-a6d6-71f54f12ad55;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;cb72ebed-b2e1-4aba-b3e8-2ccf2a2915f4;從灰燼中重生;第五節讓我心跳加速！;注意到人物的轉變過程很戲劇化;GOD_ATTRIBUTE;這個發現讓我重新思考信仰;根據 Google 搜尋，這段經文的歷史背景是...;找一個朋友分享這段經文;感謝小組成員的分享！;2026-01-27 16:43:18.663561+00;2026-01-27 16:43:29.634172+00
e2141157-6847-4546-8a0a-6382e8765778;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;a1fb8265-d41f-44ba-96e5-1ac66f5f56df;逆轉勝的故事;這是我今年最需要的提醒;發現神的信實貫穿整個故事;;;;;;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
3c9546f2-3ca5-43cb-912d-b6f120329266;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;19f0c185-2ff5-4d8e-9deb-d117309d2f61;愛的冒險旅程;這句話深深觸動我的心;發現神的信實貫穿整個故事;WARNING;跟我以前理解的完全不同;注釋書提到當時的文化背景...;實踐一次服務他人的行動;感謝小組成員的分享！;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
997d1eb3-8f5b-454f-b287-59b0bc2472a3;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;6dd9544f-675a-4bd4-a4b9-feb12a7a5c53;勇氣的代價;這句話深深觸動我的心;發現神的信實貫穿整個故事;WARNING;原來神的心意是這樣的;注釋書提到當時的文化背景...;找一個朋友分享這段經文;感謝小組成員的分享！;2026-01-27 16:43:20.797158+00;2026-01-27 16:43:29.634172+00
0d4ee863-6b53-46ff-a968-744c426d6087;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;cd945fbd-fb62-4604-9d5f-e872d6eea5f4;從灰燼中重生;感覺神在直接對我說話;發現神的信實貫穿整個故事;GOD_ATTRIBUTE;Feeling the burn on this verse! 💪;學者們對這段經文有不同的解讀...;;;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
9338340b-4293-468e-b66e-9ebaf620aec5;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;56b9d2e9-dded-4e74-8853-d98c36bf2fb7;愛的冒險旅程;第五節讓我心跳加速！;看到了一個勇敢的人面對困難;;;;;;2026-01-27 16:43:20.797158+00;2026-01-27 16:43:29.634172+00
e835670f-21aa-442f-b6a5-0b63576ef6e7;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;ce82f9c0-f0cb-4cd8-afd1-89a80447d1f1;愛的冒險旅程;這句話深深觸動我的心;注意到人物的轉變過程很戲劇化;WARNING;原來神的心意是這樣的;ChatGPT 說這段經文有三個重點...;寫一封感謝信給神;今天的查經讓我很感動，想為家人禱告;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
7a65e49d-1193-40f4-952c-ac4f58bbe5c7;c76fe9c9-f2c1-445c-abc2-fe9bede2c2a1;02b5bca8-7c4c-4821-92f1-87e68f4df68e;從灰燼中重生;這句話深深觸動我的心;看到了一個勇敢的人面對困難;PROMISE;跟我以前理解的完全不同;根據 Google 搜尋，這段經文的歷史背景是...;實踐一次服務他人的行動;感謝小組成員的分享！;2026-01-27 16:43:16.031481+00;2026-01-27 16:43:29.634172+00
7c3271d9-754b-4ecb-8416-81b3f0f358a6;03ad48a2-45a5-4f90-8e21-b263afc52cf1;d4c15343-1662-49c6-8bca-3f22fa75a393;恩典無限供應;這是我今年最需要的提醒;發現神的信實貫穿整個故事;;;;;;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:11.385382+00
e57bf538-c41b-413b-a3a0-fc56e05367f4;03ad48a2-45a5-4f90-8e21-b263afc52cf1;3546c129-e72d-4cbf-8d6f-0e5c07bd5896;恩典無限供應;感覺神在直接對我說話;看到群眾的反應和耶穌形成對比;;;;;;2026-01-27 17:37:11.385382+00;2026-01-27 17:37:11.385382+00
aa6b1b88-eaf0-4086-8db0-434afc159834;03ad48a2-45a5-4f90-8e21-b263afc52cf1;1b51c5f4-3376-4f4a-9127-e7ced8b5bd3a;信心的飛躍;這是我今年最需要的提醒;看到群眾的反應和耶穌形成對比;COMMAND;Feeling the burn on this verse! 💪;ChatGPT 說這段經文有三個重點...;寫一封感謝信給神;發現自己需要更多安靜的時間;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:12.888571+00
fea9de5b-1966-41c7-b115-d6efe712e0ba;03ad48a2-45a5-4f90-8e21-b263afc52cf1;78ab750f-8f7d-45f4-9835-2cdb7b0ca050;勇氣的代價;這是我今年最需要的提醒;發現神的信實貫穿整個故事;PROMISE;Feeling the burn on this verse! 💪;注釋書提到當時的文化背景...;寫一封感謝信給神;發現自己需要更多安靜的時間;2026-01-27 17:37:12.888571+00;2026-01-27 17:37:13.830609+00
0db03aa2-3cc1-44ca-a5d2-691de007463e;03ad48a2-45a5-4f90-8e21-b263afc52cf1;99ec09a1-8b01-483b-bc8e-c6430cb3cd4b;逆轉勝的故事;感覺神在直接對我說話;發現神的信實貫穿整個故事;;;;;;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
f0b06ed2-4b4a-4d3b-9a15-1f306d2425e3;03ad48a2-45a5-4f90-8e21-b263afc52cf1;ae7e0adc-6748-4fd7-8dee-eb6eca0e3a3c;恩典無限供應;這是我今年最需要的提醒;注意到人物的轉變過程很戲劇化;GOD_ATTRIBUTE;跟我以前理解的完全不同;ChatGPT 說這段經文有三個重點...;;;2026-01-27 17:37:11.385382+00;2026-01-27 17:37:13.830609+00
298541e8-9331-4fb2-a93d-27a45fe9f6df;03ad48a2-45a5-4f90-8e21-b263afc52cf1;80c166c5-f48a-48d4-9e9b-7d72f8eb73fc;逆轉勝的故事;感覺神在直接對我說話;發現神的信實貫穿整個故事;COMMAND;跟我以前理解的完全不同;根據 Google 搜尋，這段經文的歷史背景是...;;;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
fda0b7e7-ddce-4cbf-9f3e-00fa49a0a6f5;03ad48a2-45a5-4f90-8e21-b263afc52cf1;e64307a2-ebe5-4bd2-8583-835deee1716e;愛的冒險旅程;這句話深深觸動我的心;注意到人物的轉變過程很戲劇化;WARNING;原來神的心意是這樣的;根據 Google 搜尋，這段經文的歷史背景是...;這週每天早起10分鐘禱告;感謝小組成員的分享！;2026-01-27 17:37:12.888571+00;2026-01-27 17:37:13.830609+00
fed31ad2-d423-4592-b675-eac64ea72f29;03ad48a2-45a5-4f90-8e21-b263afc52cf1;f86e2312-63e4-4a1b-a5da-ca1475388de1;信心的飛躍;這句話深深觸動我的心;看到了一個勇敢的人面對困難;;;;;;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
1ecbee9c-2f8f-4542-ace4-4778f7d8bd64;03ad48a2-45a5-4f90-8e21-b263afc52cf1;5d9deaf3-a9ec-4a68-b8f1-2fb0bc8c55f3;逆轉勝的故事;感覺神在直接對我說話;發現神的信實貫穿整個故事;;;;;;2026-01-27 17:37:11.385382+00;2026-01-27 17:37:13.830609+00
7eb1dbdf-22ef-4787-8ed2-30ed7381b495;03ad48a2-45a5-4f90-8e21-b263afc52cf1;b7107ca9-a1e9-46ea-aad0-3d40657dcea9;信心的飛躍;這是我今年最需要的提醒;看到了一個勇敢的人面對困難;PROMISE;Feeling the burn on this verse! 💪;ChatGPT 說這段經文有三個重點...;寫一封感謝信給神;下週想繼續深入研究這個主題;2026-01-27 17:37:11.385382+00;2026-01-27 17:37:13.830609+00
23795b4f-9d00-4a43-b948-acab5961be57;03ad48a2-45a5-4f90-8e21-b263afc52cf1;aa3d6d21-16c3-472d-8463-7825a0a810ba;逆轉勝的故事;第五節讓我心跳加速！;注意到人物的轉變過程很戲劇化;WARNING;原來神的心意是這樣的;ChatGPT 說這段經文有三個重點...;;;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
0fe4bbad-b553-4b60-b4c5-e7610636a403;03ad48a2-45a5-4f90-8e21-b263afc52cf1;1d9a0a32-9201-42c1-85c3-64a1614f944d;恩典無限供應;這句話深深觸動我的心;看到群眾的反應和耶穌形成對比;;;;;;2026-01-27 17:37:09.699121+00;2026-01-27 17:37:13.830609+00
39c85c99-b3e4-4156-8162-da687648bd5e;03ad48a2-45a5-4f90-8e21-b263afc52cf1;c754e8e1-356b-4566-8ea2-ff8a189ab9da;愛的冒險旅程;這句話深深觸動我的心;發現神的信實貫穿整個故事;PROMISE;跟我以前理解的完全不同;根據 Google 搜尋，這段經文的歷史背景是...;寫一封感謝信給神;下週想繼續深入研究這個主題;2026-01-27 17:37:11.385382+00;2026-01-27 17:37:13.830609+00